日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-09-23,000012,4.67,4.65,4.68,4.57,151006,69571894.84,2.36,-0.43,-0.02,0.77
2025-09-24,000012,4.64,4.71,4.72,4.6,143222,66850760.85,2.58,1.29,0.06,0.73
2025-09-25,000012,4.72,4.69,4.74,4.67,138358,65104332.69,1.49,-0.42,-0.02,0.71
2025-09-26,000012,4.66,4.66,4.69,4.64,80522,37557689.79,1.07,-0.64,-0.03,0.41
2025-09-29,000012,4.66,4.67,4.7,4.6,126227,58686374.48,2.15,0.21,0.01,0.64
2025-09-30,000012,4.68,4.63,4.68,4.63,104100,48398312.79,1.07,-0.86,-0.04,0.53
2025-10-09,000012,4.65,4.66,4.67,4.63,115296,53709647.88,0.86,0.65,0.03,0.59
2025-10-10,000012,4.67,4.71,4.72,4.65,155090,72890546.77,1.5,1.07,0.05,0.79
2025-10-13,000012,4.63,4.66,4.67,4.61,154374,71589046.03,1.27,-1.06,-0.05,0.79
2025-10-14,000012,4.66,4.72,4.75,4.65,199638,94016703.64,2.15,1.29,0.06,1.02
2025-10-15,000012,4.71,4.73,4.77,4.71,155385,73648928.99,1.27,0.21,0.01,0.79
2025-10-16,000012,4.74,4.67,4.74,4.65,126468,59231461.14,1.9,-1.27,-0.06,0.65
2025-10-17,000012,4.66,4.63,4.69,4.61,128073,59447234.75,1.71,-0.86,-0.04,0.65
2025-10-20,000012,4.64,4.64,4.65,4.61,96180,44501180.22,0.86,0.22,0.01,0.49
2025-10-21,000012,4.64,4.66,4.68,4.63,114111,53237654.75,1.08,0.43,0.02,0.58
2025-10-22,000012,4.66,4.66,4.69,4.64,82891,38681021.03,1.07,0.0,0.0,0.42
2025-10-23,000012,4.67,4.7,4.71,4.64,145699,68093832.94,1.5,0.86,0.04,0.74
2025-10-24,000012,4.68,4.64,4.71,4.63,181867,84660538.89,1.7,-1.28,-0.06,0.93
2025-10-27,000012,4.65,4.64,4.67,4.64,123871,57617237.2,0.65,0.0,0.0,0.63
2025-10-28,000012,4.64,4.7,4.73,4.63,194237,90957829.97,2.16,1.29,0.06,0.99
2025-10-29,000012,4.68,4.81,4.82,4.66,428828,204667616.95,3.4,2.34,0.11,2.19
2025-10-30,000012,4.79,4.76,4.8,4.75,190129,90724856.36,1.04,-1.04,-0.05,0.97
2025-10-31,000012,4.78,4.76,4.78,4.72,169962,80658210.98,1.26,0.0,0.0,0.87
2025-11-03,000012,4.76,4.77,4.78,4.72,138200,65696284.25,1.26,0.21,0.01,0.71
2025-11-04,000012,4.77,4.77,4.8,4.75,123474,58964217.63,1.05,0.0,0.0,0.63
2025-11-05,000012,4.77,4.81,4.83,4.74,191117,91766027.57,1.89,0.84,0.04,0.98
2025-11-06,000012,4.84,4.84,4.89,4.82,225002,109167359.9,1.46,0.62,0.03,1.15
2025-11-07,000012,4.85,4.93,4.98,4.82,416942,204957388.06,3.31,1.86,0.09,2.13
2025-11-10,000012,4.92,4.93,4.96,4.92,238729,117812145.78,0.81,0.0,0.0,1.22
2025-11-11,000012,4.94,4.98,5.0,4.92,274268,136576205.13,1.62,1.01,0.05,1.4
2025-11-12,000012,5.0,4.94,5.03,4.91,229443,113626616.74,2.41,-0.8,-0.04,1.17
2025-11-13,000012,4.94,4.96,4.98,4.93,179710,89049291.22,1.01,0.4,0.02,0.92
2025-11-14,000012,4.94,4.93,4.99,4.92,178794,88804867.13,1.41,-0.6,-0.03,0.91
2025-11-17,000012,4.92,4.94,4.96,4.9,181916,89663503.3,1.22,0.2,0.01,0.93
2025-11-18,000012,4.91,4.87,4.95,4.83,190732,92916767.87,2.43,-1.42,-0.07,0.97
2025-11-19,000012,4.85,4.81,4.89,4.77,152403,73272839.38,2.46,-1.23,-0.06,0.78
2025-11-20,000012,4.82,4.8,4.84,4.78,136126,65461947.87,1.25,-0.21,-0.01,0.69
2025-11-21,000012,4.79,4.66,4.8,4.65,210900,99171734.81,3.13,-2.92,-0.14,1.08
2025-11-24,000012,4.69,4.61,4.69,4.59,255909,118290344.82,2.15,-1.07,-0.05,1.31
2025-11-25,000012,4.62,4.63,4.65,4.6,179508,82961581.35,1.08,0.43,0.02,0.92
2025-11-26,000012,4.64,4.66,4.7,4.63,189800,88548556.76,1.51,0.65,0.03,0.97
2025-11-27,000012,4.66,4.63,4.68,4.61,95957,44458037.29,1.5,-0.64,-0.03,0.49
2025-11-28,000012,4.63,4.68,4.68,4.62,111196,51811058.89,1.3,1.08,0.05,0.57
2025-12-01,000012,4.67,4.73,4.76,4.66,199760,94465173.9,2.14,1.07,0.05,1.02
2025-12-02,000012,4.72,4.77,4.79,4.69,143492,68121584.38,2.11,0.85,0.04,0.73
2025-12-03,000012,4.78,4.78,4.79,4.74,143245,68268424.45,1.05,0.21,0.01,0.73
2025-12-04,000012,4.76,4.71,4.77,4.7,117976,55702262.46,1.46,-1.46,-0.07,0.6
2025-12-05,000012,4.72,4.73,4.73,4.69,128362,60500518.79,0.85,0.42,0.02,0.66
2025-12-08,000012,4.75,4.72,4.77,4.71,121838,57738168.57,1.27,-0.21,-0.01,0.62
2025-12-09,000012,4.71,4.67,4.72,4.65,126791,59295677.94,1.48,-1.06,-0.05,0.65
2025-12-10,000012,4.68,4.65,4.68,4.61,168218,77948139.22,1.5,-0.43,-0.02,0.86
2025-12-11,000012,4.63,4.58,4.65,4.55,289120,132689026.04,2.15,-1.51,-0.07,1.48
2025-12-12,000012,4.59,4.57,4.6,4.48,531923,240202000.98,2.62,-0.22,-0.01,2.71
2025-12-15,000012,4.51,4.45,4.51,4.44,326648,145632785.82,1.53,-2.63,-0.12,1.67
2025-12-16,000012,4.45,4.43,4.45,4.38,186533,82356691.23,1.57,-0.45,-0.02,0.95
2025-12-17,000012,4.43,4.43,4.44,4.38,179090,78915325.06,1.35,0.0,0.0,0.91
2025-12-18,000012,4.43,4.43,4.46,4.42,140225,62270859.92,0.9,0.0,0.0,0.72
