date,股票代码,open,close,high,low,volume,成交额,振幅,pct,涨跌额,换手率
2026-01-13,600570,34.19,32.69,34.31,32.52,1085532,3642662261.0,5.39,-1.6,-0.53,5.73
2026-01-14,600570,32.51,34.93,35.98,32.51,2519429,8889744002.0,10.61,6.85,2.24,13.3
2026-01-15,600570,34.1,34.04,35.64,33.7,1472286,5094742288.0,5.55,-2.55,-0.89,7.77
2026-01-16,600570,33.85,33.0,34.64,32.88,918154,3091644620.0,5.17,-3.06,-1.04,4.85
2026-01-19,600570,32.73,32.64,32.92,32.3,605198,1981382384.0,1.88,-1.09,-0.36,3.2
2026-01-20,600570,32.97,32.2,33.19,31.83,562149,1832189235.0,4.17,-1.35,-0.44,2.97
2026-01-21,600570,32.0,32.11,32.58,31.97,431269,1399398117.0,1.89,-0.28,-0.09,2.28
2026-01-22,600570,32.3,32.06,32.76,31.9,558203,1815024478.0,2.68,-0.16,-0.05,2.95
2026-01-23,600570,32.25,32.5,32.56,32.19,498265,1624884996.0,1.15,1.37,0.44,2.63
2026-01-26,600570,32.55,31.91,32.63,31.57,549160,1770023340.0,3.26,-1.82,-0.59,2.9
2026-01-27,600570,32.19,32.46,32.72,31.65,516646,1677480603.0,3.35,1.72,0.55,2.73
2026-01-28,600570,32.47,32.07,32.6,32.03,368714,1193977532.0,1.76,-1.2,-0.39,1.95
2026-01-29,600570,31.81,32.07,32.58,31.12,505896,1631747089.0,4.55,0.0,0.0,2.67
2026-01-30,600570,31.75,30.85,31.91,30.8,528341,1655168177.0,3.46,-3.8,-1.22,2.79
2026-02-02,600570,30.7,29.97,31.06,29.97,374438,1152162549.0,3.53,-2.85,-0.88,1.98
2026-02-03,600570,30.29,30.45,30.47,29.91,280229,853560174.0,1.87,1.6,0.48,1.48
2026-02-04,600570,30.15,30.24,30.37,29.62,350416,1057202660.0,2.46,-0.69,-0.21,1.85
2026-02-05,600570,30.0,29.88,30.18,29.76,230294,694867816.0,1.39,-1.19,-0.36,1.22
2026-02-06,600570,29.6,29.57,29.93,29.36,229366,684977880.0,1.91,-1.04,-0.31,1.21
2026-02-09,600570,30.05,30.31,30.36,29.94,276194,838928893.0,1.42,2.5,0.74,1.46
2026-02-10,600570,30.38,30.65,30.86,30.17,265396,817552975.0,2.28,1.12,0.34,1.4
2026-02-11,600570,30.65,30.56,30.91,30.51,201668,622617996.0,1.31,-0.29,-0.09,1.06
2026-02-12,600570,30.54,30.54,30.7,30.31,227803,700584892.0,1.28,-0.07,-0.02,1.2
2026-02-13,600570,30.42,30.2,30.68,30.13,228466,699118079.0,1.8,-1.11,-0.34,1.21
2026-02-24,600570,30.38,29.82,30.48,29.73,262078,788744365.0,2.48,-1.26,-0.38,1.38
2026-02-25,600570,29.86,29.95,30.19,29.82,198258,598654135.0,1.24,0.44,0.13,1.05
2026-02-26,600570,30.1,29.65,30.29,29.58,278729,835809282.0,2.37,-1.0,-0.3,1.47
2026-02-27,600570,29.61,29.82,29.91,29.6,205797,616691468.0,1.05,0.57,0.17,1.09
2026-03-02,600570,29.2,28.75,29.3,28.47,432799,1256567423.0,2.78,-3.59,-1.07,2.28
2026-03-03,600570,28.74,27.48,29.04,27.45,429248,1215959717.0,5.53,-4.42,-1.27,2.27
2026-03-04,600570,27.05,26.82,27.45,26.72,392123,1069330398.0,2.66,-2.4,-0.66,2.07
2026-03-05,600570,27.32,27.28,27.59,27.11,277403,763784532.0,1.79,1.72,0.46,1.46
2026-03-06,600570,27.15,27.66,27.77,27.11,197841,548470236.0,2.42,1.39,0.38,1.04
2026-03-09,600570,27.16,27.48,27.65,26.78,276227,753710265.0,3.15,-0.65,-0.18,1.46
2026-03-10,600570,27.9,27.73,28.06,27.48,231254,646521680.0,2.11,0.91,0.25,1.22
2026-03-11,600570,27.75,27.6,27.8,27.51,234355,652787142.0,1.05,-0.47,-0.13,1.24
2026-03-12,600570,27.55,27.65,27.88,27.46,190259,529996373.0,1.52,0.18,0.05,1.0
2026-03-13,600570,27.41,27.09,27.49,27.02,228477,626793190.0,1.7,-2.03,-0.56,1.21
2026-03-16,600570,26.91,27.16,27.26,26.82,204830,557661841.0,1.62,0.26,0.07,1.08
2026-03-17,600570,27.56,27.36,27.97,27.34,351205,978297366.0,2.32,0.74,0.2,1.85
2026-03-18,600570,27.25,27.32,27.43,26.99,197874,541921185.0,1.61,-0.15,-0.04,1.04
2026-03-19,600570,26.94,26.96,27.25,26.88,196397,534275661.0,1.35,-1.32,-0.36,1.04
2026-03-20,600570,27.0,25.9,27.09,25.9,320515,850816646.0,4.41,-3.93,-1.06,1.69
2026-03-23,600570,25.35,24.84,25.67,24.68,339989,862085359.0,3.82,-4.09,-1.06,1.79
2026-03-24,600570,25.37,25.23,25.48,24.85,201121,508576647.0,2.54,1.57,0.39,1.06
2026-03-25,600570,25.22,25.6,25.75,25.21,202382,521183609.0,2.14,1.47,0.37,1.07
2026-03-26,600570,25.5,24.78,25.52,24.77,197816,500298637.0,2.93,-3.2,-0.82,1.04
2026-03-27,600570,24.45,25.23,25.28,24.36,183516,461702011.0,3.71,1.82,0.45,0.97
2026-03-30,600570,24.84,25.39,25.4,24.78,191501,484686121.0,2.46,0.63,0.16,1.01
2026-03-31,600570,25.48,25.33,25.76,25.32,170442,438663469.0,1.73,-0.24,-0.06,0.9
2026-04-01,600570,25.68,25.65,25.77,25.47,169265,437047700.0,1.18,1.26,0.32,0.89
2026-04-02,600570,25.51,25.16,25.52,25.05,140103,356658681.0,1.83,-1.91,-0.49,0.74
2026-04-03,600570,25.43,25.0,25.48,24.96,120458,305526052.0,2.07,-0.64,-0.16,0.64
2026-04-07,600570,25.17,25.16,25.49,25.1,131285,334503015.0,1.56,0.64,0.16,0.69
2026-04-08,600570,25.62,26.27,26.27,25.62,320508,838863092.0,2.58,4.41,1.11,1.69
2026-04-09,600570,26.04,25.77,26.04,25.63,208122,540290580.0,1.56,-1.9,-0.5,1.1
2026-04-10,600570,25.81,26.69,26.95,25.81,445016,1192295103.0,4.42,3.57,0.92,2.35
2026-04-13,600570,26.3,26.49,26.64,26.24,224703,599302903.0,1.5,-0.75,-0.2,1.19
2026-04-14,600570,26.75,26.73,26.82,26.31,253012,677373107.0,1.93,0.91,0.24,1.34
2026-04-15,600570,26.78,26.22,26.85,26.18,217946,581510607.0,2.51,-1.91,-0.51,1.15
2026-04-16,600570,26.42,26.52,26.56,26.31,205363,547340380.0,0.95,1.14,0.3,1.08
2026-04-17,600570,26.35,26.43,26.57,26.07,203804,540415416.0,1.89,-0.34,-0.09,1.08
2026-04-20,600570,26.6,26.51,26.7,26.37,214626,573987929.0,1.25,0.3,0.08,1.13
2026-04-21,600570,26.41,26.22,26.42,26.02,179234,472194732.0,1.51,-1.09,-0.29,0.95
2026-04-22,600570,26.07,26.65,26.78,25.83,294692,788028261.0,3.62,1.64,0.43,1.56
2026-04-23,600570,26.6,26.26,26.75,26.14,206261,547945953.0,2.29,-1.46,-0.39,1.09
2026-04-24,600570,26.06,26.0,26.2,25.61,199529,520465010.0,2.25,-0.99,-0.26,1.05
2026-04-27,600570,26.02,26.3,26.42,25.87,199812,528433506.0,2.12,1.15,0.3,1.06
2026-04-28,600570,26.14,25.94,26.53,25.84,210049,553174504.0,2.62,-1.37,-0.36,1.11
2026-04-29,600570,25.95,25.94,26.05,25.7,205067,535424043.0,1.35,0.0,0.0,1.08
2026-04-30,600570,26.35,26.59,27.24,26.34,478333,1288728342.0,3.47,2.51,0.65,2.53
2026-05-06,600570,26.78,27.19,27.45,26.7,480628,1315945321.0,2.82,2.26,0.6,2.54
2026-05-07,600570,27.48,27.26,27.49,27.0,315982,863744104.0,1.8,0.26,0.07,1.67
2026-05-08,600570,27.2,27.46,27.76,27.05,337263,933375772.0,2.6,0.73,0.2,1.78
2026-05-11,600570,27.41,27.81,27.88,27.17,441839,1225739860.0,2.59,1.27,0.35,2.33
2026-05-12,600570,27.69,27.2,27.72,27.14,328100,905252813.0,2.09,-2.19,-0.61,1.73
2026-05-13,600570,27.01,27.15,27.18,26.69,295989,803792561.0,1.8,-0.18,-0.05,1.56
2026-05-14,600570,27.42,26.55,27.55,26.52,334981,910886112.0,3.79,-2.21,-0.6,1.77
2026-05-15,600570,26.53,25.91,26.72,25.85,334543,884657652.0,3.28,-2.41,-0.64,1.77
2026-05-18,600570,25.65,26.46,26.8,25.6,291823,772541809.0,4.63,2.12,0.55,1.54
2026-05-19,600570,26.45,26.7,26.72,26.1,262398,698497563.0,2.34,0.91,0.24,1.39
2026-05-20,600570,26.5,26.2,26.52,26.13,199733,529002691.0,1.46,-1.87,-0.5,1.05
2026-05-21,600570,26.4,25.97,27.29,25.87,417613,1123262251.0,5.42,-0.88,-0.23,2.21
2026-05-22,600570,26.06,25.63,26.23,25.35,333789,861023310.0,3.39,-1.31,-0.34,1.76
2026-05-25,600570,25.55,25.95,26.17,25.52,265192,690539305.0,2.54,1.25,0.32,1.4
2026-05-26,600570,25.8,25.8,26.14,25.19,317715,821469183.0,3.66,-0.58,-0.15,1.68
2026-05-27,600570,25.61,25.13,25.96,25.05,293986,753446624.0,3.53,-2.6,-0.67,1.55
2026-05-28,600570,25.16,24.62,25.22,23.8,460475,1129424534.0,5.65,-2.03,-0.51,2.43
2026-05-29,600570,24.73,24.07,24.97,24.05,321856,794752985.0,3.74,-2.23,-0.55,1.7
2026-06-01,600570,23.83,24.45,24.98,23.83,327986,811165530.0,4.78,1.58,0.38,1.73
2026-06-02,600570,24.54,24.18,24.65,23.91,253478,617704070.0,3.03,-1.1,-0.27,1.34
2026-06-03,600570,24.19,24.09,24.66,23.82,281567,688665091.0,3.47,-0.37,-0.09,1.49
2026-06-04,600570,23.99,23.36,24.04,23.22,306308,727328825.0,3.4,-3.03,-0.73,1.62
2026-06-05,600570,23.4,22.95,23.54,22.95,247056,579385617.0,2.53,-1.76,-0.41,1.3
2026-06-08,600570,22.48,22.06,22.95,21.79,309366,696810591.0,5.05,-3.88,-0.89,1.63
2026-06-09,600570,22.26,22.27,22.29,21.86,197043,436250062.0,1.95,0.95,0.21,1.04
2026-06-10,600570,22.04,21.79,22.2,21.58,218917,478759654.0,2.78,-2.16,-0.48,1.16
2026-06-11,600570,21.6,21.02,21.7,20.91,289221,611031217.0,3.63,-3.53,-0.77,1.53
2026-06-12,600570,21.35,21.71,22.06,21.11,323462,699544468.0,4.52,3.28,0.69,1.71
2026-06-15,600570,22.09,22.64,23.23,21.97,450181,1016903686.0,5.8,4.28,0.93,2.38
2026-06-16,600570,22.5,22.58,22.82,22.35,266680,602175237.0,2.08,-0.27,-0.06,1.41
2026-06-17,600570,22.57,22.5,22.57,22.2,219327,491379848.0,1.64,-0.35,-0.08,1.16
2026-06-18,600570,22.48,22.25,22.71,22.24,226636,507667302.0,2.09,-1.11,-0.25,1.2
2026-06-22,600570,22.0,23.57,23.71,21.86,563834,1285054945.0,8.31,5.93,1.32,2.98
2026-06-23,600570,23.49,23.28,24.27,23.1,439572,1042850322.0,4.96,-1.23,-0.29,2.32
2026-06-24,600570,23.11,22.59,23.28,22.35,325776,737451941.0,3.99,-2.96,-0.69,1.72
2026-06-25,600570,22.4,22.55,23.08,22.25,351214,794667876.0,3.67,-0.18,-0.04,1.85
2026-06-26,600570,22.42,20.96,22.42,20.96,408864,877608255.0,6.47,-7.05,-1.59,2.16
